revenue,total_expenses,current_assets,current_liabilities,total_assets,total_debt,inventory,accounts_receivable,accounts_payable,revenue_growth_rate,industry,gross_margin,operating_margin,net_margin,ebitda_margin,roa,roe,current_ratio,quick_ratio,cash_ratio,working_capital_to_assets,debt_to_equity,debt_to_assets,interest_coverage,equity_ratio,receivable_days,payable_days,inventory_days,cash_conversion_cycle,asset_turnover,expense_growth_rate,operating_cash_flow_margin,cash_flow_to_debt,risk_label,distress_score,target_WORKING_CAPITAL,target_RECEIVABLES,target_DEBT_REDUCTION,target_COST_OPTIMIZATION,target_MARGIN_IMPROVEMENT,target_CASH_FLOW_STABILIZATION,target_REVENUE_GROWTH,target_INVENTORY_OPTIMIZATION
500000.0,465984.0052955844,150904.12548989605,35182.13952332022,201662.22313215066,62511.025187171326,45991.82634163948,20268.65655587444,29904.818594822187,0.31356435050289483,e-commerce,0.3942207931157403,0.06803198940883123,0.06803198940883123,0.0881982117220463,0.16867807056815345,0.2444534808666585,4.289225372148569,2.981976098375604,2.405869675329913,0.5738406736235493,0.44923095244848926,0.30997885581280843,6.046221375894089,0.6900211441871916,14.796119285788341,23.424106113226564,36.02487730034858,27.396890472910357,2.4793934740685,0.2822079154526054,0.061020570066088124,0.48807846202633487,0,4.099764149256235,0,0,0,1,0,0,0,0
19484158.06020237,17453021.153517734,10589210.612078834,6886051.428618665,17540788.760009244,10187999.327159286,0.0,1862314.9795957287,1773196.5226088967,0.3466671644393301,logistics,0.6416982227388796,0.10424555684719901,0.10424555684719901,0.1492585071266299,0.11579507252919946,0.2762403201171727,1.53777686993009,1.53777686993009,1.2673294300727744,0.211117027525176,1.3855965032321609,0.5808176283603974,2.215173669268802,0.4191823716396026,34.88705878140371,37.08336368009259,0.0,-2.1963048986888793,1.110791443120492,0.3120004479953971,0.12124991654447974,0.23188581613282372,0,0.2650996975208911,0,0,1,0,0,0,0,0
11139772.02129302,10841899.010009931,7169021.033601673,1287438.3694502134,9885895.086921265,2849825.932543215,297038.329041368,1271413.7298425948,1094322.6140326813,0.12152811483349327,manufacturing,0.36738073786105485,0.026739596709315208,0.026739596709315208,0.07111166764588805,0.030131111918956666,0.04233514548357488,5.568438228746535,5.337717802751918,4.350164720591148,0.5949469028790941,0.4050309725523332,0.2882719174628352,1.1613692217384093,0.7117280825371649,41.658483719910265,36.84112476542638,10.0,14.817358954483886,1.1268349424454842,0.10937530335014395,0.009439201102482522,0.0368971827872152,0,0.81430666965862,0,0,0,1,0,1,0,0
16131404.570530228,14986870.654869251,4000211.571228543,1972841.2093953972,8854229.068166047,3600761.3226374756,1755273.1313211198,1922095.0650097742,1676915.0279860876,0.3160101496044724,manufacturing,0.39611793361991054,0.07095066710755475,0.07095066710755475,0.09839474065196717,0.12926409593083202,0.21786255690541437,2.0276399094757656,1.137921505905391,0.16364387227930452,0.228971980081499,0.6854065727732358,0.406671353871274,3.531765192931269,0.5933286461287259,43.49061457489115,40.84067977300241,42.749064009840694,45.39899881172944,1.821886970208179,0.2844091346440252,0.0803380782211519,0.35991445310655557,0,-1.7945517670248383,0,0,0,1,0,0,0,0
3281235.509340387,3165256.8498796383,2064317.0653337855,513448.79612557107,3293272.0723074684,833042.8948608092,354154.3392776017,400498.2291435914,183246.35741150394,-0.06896278442806612,manufacturing,0.37297492162171586,0.035346033264178366,0.035346033264178366,0.08552944836700806,0.03521684723105394,0.04714140476177777,4.020492561110082,3.3307366556526885,2.5507207472199345,0.4709201776097354,0.33860377825669885,0.25295295273831664,1.546921268683784,0.7470470472616834,44.55085690170323,21.130961444011188,40.839129324130546,64.25902478182259,0.9963451052015122,-0.07585906287087274,0.028227999839866843,0.11118600975247729,0,-0.6311446364225853,0,0,0,1,0,1,1,0
13657726.160660595,11094876.423130352,7067032.05449851,2018701.970463522,15569522.830490412,4360559.278855401,1191754.8915674258,2470169.40394922,520831.06164494064,-0.29635386351636067,manufacturing,0.47197142553589494,0.18764834697829988,0.18764834697829988,0.24464730363968218,0.16460682613286726,0.2286428826112481,3.500780282527699,2.9104232565751347,1.6867808169821148,0.3242443676018538,0.3890243070885302,0.2800701939507064,6.530379791615891,0.7199298060492937,66.01478326886124,17.134335728524213,39.20643356741242,88.08688110774943,0.8772090390537935,-0.32598924986799677,0.196284330994135,0.6147829833080587,0,23.630639629920896,0,1,0,0,0,0,1,0
27066117.452494845,26439999.849535223,11333565.518748991,5655620.1342485165,16343172.331522064,8826795.087557474,0.0,1740190.3284757754,750993.2347991535,0.07083480853894078,services,0.6092531572591976,0.023132893147994108,0.023132893147994108,0.053324095044991006,0.038310652929479966,0.08330044949012824,2.0039474451469546,2.0039474451469546,1.6962552226906102,0.34742002772308034,1.1743416809800369,0.5400906818153475,0.788152685782127,0.4599093181846525,23.46732851538375,10.367342369955027,0.0,13.099986145428721,1.6561116106137355,0.06375132768504671,0.026307798265496073,0.08066913876523368,0,1.784242060681073,0,0,0,1,0,1,0,0
14574303.290915951,10434317.421118937,5136748.147056848,1791215.3408644618,9319881.484568262,4216231.803385485,1082338.31133312,199647.9902865199,998715.2181336421,0.1423155281718993,e-commerce,0.5346394137444177,0.2840606365298734,0.2840606365298734,0.3160343140996866,0.4442101411538278,0.8111814345450071,2.8677446144346845,2.263496601010028,2.1520370876105015,0.3589673121629149,0.8261209265461119,0.45239113934728314,10.910178838081993,0.5476088606527169,5.0,34.9357835214954,37.860980042355735,7.925196520860332,1.5637863330180637,0.12808397535470936,0.2866845683913249,0.9909862748071717,0,3.4853605375891714,0,0,0,0,0,0,0,0
3181258.7457919884,2748741.44591654,2580354.3422798896,1110436.669379861,3699508.246994218,1615843.4428165492,185491.19282711408,389343.974972925,332796.73336239747,-0.09681464446791661,manufacturing,0.4383726434672799,0.1359579130265845,0.1359579130265845,0.19410326589811286,0.11691210587971003,0.2075752774670224,2.323729406127163,2.156685937605267,1.8060635331863284,0.3973278540720404,0.7754814687932745,0.43677249378465155,2.9741419552484953,0.5632275062153485,44.67117019421775,44.19142726491391,24.631012670353694,25.110755599657537,0.8599139489354302,-0.10649610891470829,0.13626865876239533,0.26828456951842905,0,8.974862849843767,0,0,0,0,0,0,1,0
18319803.305690147,16208629.642053176,8800578.07883522,5944441.750551192,17521385.471564375,9409970.368115682,1736891.9170806739,2686614.242746757,1375220.9363784557,0.2754767809115058,manufacturing,0.4249059833485115,0.11523997438232532,0.11523997438232532,0.1630608630108681,0.12049125150880421,0.26027192995453696,1.480471749600237,1.1882841918838842,0.7363301892228867,0.1630085892990185,1.1600898546191882,0.5370562951992132,2.492833051951384,0.4629437048007868,53.52755060956286,30.968419469331074,39.11284073575392,61.6719718759857,1.0455681906788439,0.2479291028203552,0.13790625409643106,0.26848282734571993,0,-4.287707560912384,0,1,0,0,0,0,0,0
1319728.0757852774,1199444.4789969295,603378.1398498743,390450.56178202084,1224190.201050937,853671.4983232954,0.0,239563.50310836147,133330.88724337268,0.026054709800423438,logistics,0.6364570850602767,0.09114271265069179,0.09114271265069179,0.13752310810914664,0.09825564416794665,0.3246356955879909,1.5453381270500663,1.5453381270500663,0.9317815681479843,0.17393341156060588,2.3039903034282365,0.6973356734847571,1.565572250431722,0.30266432651524283,66.25658742807464,40.57359443976031,0.0,25.682992988314325,1.0780416920935354,0.023449238820381094,0.11211282819421749,0.17332012057823964,0,32.607006476015755,0,1,1,0,0,0,1,0
3860365.1082317955,3325994.596714827,2781737.292744743,785590.5668532564,3834981.474906705,1774216.0681980997,512273.0798990373,191015.4238853525,224958.70021050936,-0.09753083543672957,agriculture,0.4399761609971461,0.13842486307253246,0.13842486307253246,0.18809609062985647,0.1393410933047514,0.2593068137583158,3.5409504774060694,2.888863879738551,2.6457150539443726,0.5205101351734815,0.8609500443002032,0.4626400622290521,3.3465203220690083,0.5373599377709479,18.06063099303282,24.687329816451914,56.21767225594215,49.59097343252305,1.0066189715624918,-0.10728391898040253,0.1264530903782007,0.27513847195615804,0,-1.0334017533372242,0,0,0,0,0,0,1,0
13033163.72108397,12997997.963943444,5232532.368473792,2616983.4754856755,10004343.176625533,6391972.417566131,0.0,1366076.7362976358,1888375.9053609122,0.24006678046000324,logistics,0.6010792700189483,0.002698175047370755,0.002698175047370755,0.04107850767697372,0.0035150490661584807,0.009734813917518004,1.999451818282004,1.999451818282004,1.4774474766060939,0.2614413407068211,1.7694674339658558,0.6389197476252654,0.06112833556993317,0.3610802523747347,38.257634095550735,53.02795148673959,0.0,-14.770317391188854,1.302750564528321,0.21606010241400292,0.013334029912138824,0.02718794505889124,0,21.045938554488146,0,0,1,1,0,1,0,0
10411944.234724913,9602845.244058175,4556255.486564881,2065984.8990293704,8973591.057590697,3380397.544928484,513150.60942621087,1397446.0405789965,1262844.358209593,0.24535116897015358,manufacturing,0.4005106762077538,0.07770873262731362,0.07770873262731362,0.12080150596191737,0.09016445985493474,0.14465778608143096,2.2053672748070308,1.9569866551484378,1.28057994896412,0.2775110400678454,0.6043770052432003,0.37670510314474714,2.659447199834056,0.6232948968552529,48.98871846722005,48.000168599167004,19.504633020766434,20.493182888819483,1.1602873551851378,0.22081605207313823,0.08826551060000902,0.27186612284569545,0,-6.699877802483425,0,1,0,1,0,0,0,0
10781881.953499198,10744513.538105333,3790368.761826745,2825519.890524864,9246402.902365284,6043808.604915786,0.0,1640885.4729936882,1276793.868765729,0.2351378623575378,logistics,0.601386341106498,0.0034658527662452315,0.0034658527662452315,0.04634520788367173,0.0040414002924646164,0.011668170215510726,1.3414765808364746,1.3414765808364746,0.7607390399342656,0.10434856467860237,1.8871602343540643,0.6536388981459745,0.0686991668051294,0.3463611018540254,55.54904053167816,43.373742370626665,0.0,12.175298161051494,1.1660623128093552,0.21162407612178402,0.02882053853849135,0.05141454084193619,1,50.7965862879666,0,1,1,1,0,1,0,0
4949079.524856769,4489218.844232321,1599238.063023712,1009755.4178113654,3604889.257045323,1472817.418425777,122992.29710225537,67795.60992954476,589527.825464774,0.3280108975108647,retail,0.41039697703474304,0.09291842620729693,0.09291842620729693,0.12933822143325516,0.12756582736229838,0.21568723543677312,1.5837875537128032,1.4619835059872264,1.3948428809074511,0.16352309410345228,0.6907916477051651,0.4085610717575671,3.469244085604843,0.5914389282424329,4.999999999999999,47.93209325740478,10.0,-32.93209325740478,1.3728797674392874,0.29520980775977823,0.11014330718413784,0.3701123978881683,0,-4.894821566528361,0,0,0,0,0,0,0,0
22156530.081584185,21310768.66009781,11919887.06807031,9353354.679520108,16636427.164245363,14731224.631471567,0.0,3291731.0878532915,2643286.8270253576,-0.3746730307184881,logistics,0.6152688425195124,0.038172106298781164,0.038172106298781164,0.07571504985309033,0.050837924100919064,0.4439220539220177,1.274396991933795,1.274396991933795,0.9224664599867073,0.15427184955109444,7.732104266114051,0.8854800664851636,0.6379204283905916,0.11451993351483636,54.2269860236412,45.27287153516627,0.0,8.954114488474936,1.3318081979286096,-0.412140333790337,0.05662282246279726,0.08516367787379564,1,66.02390690941812,1,1,1,1,0,0,1,0
500000.0,430967.42182042444,113287.86931598652,4911.163515621986,244632.43196345665,12231.621598172833,0.0,75272.17070475491,4174.488988278688,0.12348331262345602,services,0.6552260625436604,0.13806515635915112,0.13806515635915112,0.16252839955549678,0.28218898706728995,0.2970410390182,20.0,20.0,7.740670513271847,0.4430185520804286,0.052631578947368425,0.05,50.0,0.95,54.94868461447109,3.5355073343725083,0.0,51.41317728009858,2.0438827181944963,0.11113498136111043,0.13596040975615473,5.5577426371849405,0,-10.375395637294323,0,1,0,0,0,0,0,0
1276983.3013862586,1164798.2703173466,620073.8877179808,340582.94978019013,1232995.3681292813,498608.5592748345,108022.34580999508,156801.6231681675,102917.98909828723,-0.03619363589052192,agriculture,0.40710354247830216,0.08785160381277263,0.08785160381277263,0.13612926597134492,0.09098576845355127,0.15276013909332997,1.8206251608254969,1.5034561836946336,1.0430643077379358,0.22667638919182512,0.6789454184949246,0.4043880229909791,2.4999577765432197,0.5956119770090209,44.81859112351038,32.250276273710746,33.84977229568352,46.41808714548315,1.0356756678848813,-0.03981299947957412,0.1045869212661745,0.2678569180491903,0,3.2400377255769204,0,0,0,0,0,0,1,0
8580207.292701475,7887847.042843134,1660807.2909693175,359091.48609962367,2574062.1878104424,719649.755503829,0.0,1272789.518633646,305227.76318468014,0.16654822602142166,services,0.6322770873122041,0.08069271828051042,0.08069271828051042,0.09569271828051042,0.2689757276017014,0.3733582873995015,4.625025530425847,4.625025530425847,1.0805540853954494,0.5057048780849246,0.3880742724576602,0.27957745500934456,10.689771803933795,0.7204225449906554,54.14416673784249,14.124023064505542,0.0,40.020143673336946,3.3333333333333335,0.1498934034192795,0.07752157193796268,0.9242706633286009,0,14.284189883846329,0,1,0,0,0,0,0,0
7896377.102091247,6918954.760583652,2768356.539404805,1358785.1128358697,5632457.375498481,3694991.504628009,818400.5176311793,723815.0633909076,893220.1980770152,-0.11483797469746641,retail,0.4304577230501922,0.12378111238491106,0.12378111238491106,0.1594459324832749,0.17353390826523418,0.5044849337492872,2.037376265940294,1.4350731424367356,0.9023803298990265,0.25025869395845823,1.907125983575602,0.6560176594857936,2.9391808412470564,0.3439823405142064,33.45743177180754,47.120610493861435,43.173600532428125,29.51042181037424,1.4019417415284756,-0.12632177216721308,0.13446210586744234,0.2873520798466716,0,36.47198509639469,0,0,1,0,0,0,1,0
500000.0,409368.0824909923,141871.76641557517,19974.90621253802,238609.61900371977,45199.93286895084,47691.05153101562,25708.924924658713,16978.670280657316,-0.18926296348052596,e-commerce,0.46782149276171,0.18126383501801535,0.18126383501801535,0.2051247969183873,0.37983346139786084,0.46860071654247376,7.102499751739705,4.714951543824691,3.4278904356968587,0.5108631442101957,0.2337004612967278,0.18943047249174896,22.27926551517941,0.8105695275082511,18.767515195000858,15.138490071649109,42.52220569541771,46.151230818769456,2.0954729406453865,-0.20818925982857858,0.1759732324977055,1.9466094452829008,0,18.669330205754193,0,0,0,0,0,0,1,0
13080638.029223843,11981584.156721564,4662694.614396563,3296925.6085203793,11141241.440524431,5886068.981667574,348361.5346071659,1008718.2382342129,1108541.767906404,0.1442276228560409,agriculture,0.40461392751106273,0.08402142694009647,0.08402142694009647,0.1266081930276277,0.09864734359895039,0.2091375461237199,1.4142553299797154,1.308592789791705,1.0026355562929141,0.12258678830066672,1.1200524869069575,0.5283135647934141,2.074680016918538,0.47168643520658593,28.14710995999744,33.76997064773363,10.612282855792856,4.989422168056663,1.174073652299211,0.12980486057043683,0.10764969005255705,0.23923039874682253,0,-0.4916459801016074,0,0,0,0,0,0,0,0
500000.0,432371.3791166871,265046.18963891116,185144.4259924807,374402.1614004956,354925.11865037616,0.0,59497.56817644497,44281.947877017585,0.10407690332976126,logistics,0.6541028967066502,0.1352572417666258,0.1352572417666258,0.17269745790667534,0.1806309574451708,3.0,1.4315645108844677,1.4315645108844677,1.1102069120396536,0.21341159823316308,15.0,0.9479782844274636,2.117148326337264,0.05202171557253644,43.43322476880483,37.382009438579004,0.0,6.051215330225823,1.3354623758839714,0.09366921299678513,0.14922906194937932,0.2102261210996163,0,43.49427813566657,0,0,1,0,0,0,0,0
21559556.222187974,19294944.255964857,11716025.853243817,8146827.713420199,18096310.690677296,17191495.15614343,1579882.4390314508,2772328.9498774805,1609397.8954969167,-0.18828387892969328,manufacturing,0.4182758848500844,0.10503982284628365,0.10503982284628365,0.14700801204317795,0.12514219085494485,2.5028438170988943,1.4381089505482125,1.2441828612031631,0.9038873440522792,0.19723346934258632,15.0,0.95,1.4636513550285948,0.05000000000000005,46.935106468651966,30.444774758795994,29.886434632647937,46.376766342503906,1.1913785406709911,-0.20711226682266262,0.12205931108914005,0.15307246728493284,0,40.96019303372467,0,1,1,0,0,0,1,0
18962249.99531062,17667828.56093835,3716831.706634291,809614.5847950204,6117949.671796087,2047945.0819106137,1403612.0740513585,881332.1773430281,688172.3970757673,0.1314557703304829,e-commerce,0.394370996719801,0.06826307187661697,0.06826307187661697,0.08439499101413772,0.2115776532683141,0.31803930580055995,4.590865550643859,2.8571862167831346,1.7686038296882118,0.4751946775962574,0.5031800423518051,0.3347436954821148,7.022874055048438,0.6652563045178852,16.96456089386853,14.21696639551921,28.997248035416543,31.744842533765862,3.0994452410628845,0.1183101932974346,0.06583700295950744,0.6095953060887179,0,2.6756543198962,0,0,0,1,0,0,0,0
6949651.781809274,6183162.984267851,6080140.852437735,2328292.671547671,8262367.83931176,3792341.0346626835,1417732.6771212548,370402.743153388,937434.6235507448,-0.09574594007814073,agriculture,0.4216895945356587,0.11029168390101336,0.11029168390101336,0.16973615751434262,0.09276866056416945,0.171472975675276,2.6114160503696997,2.0025009021813687,1.8434131948326304,0.45408873749714174,0.8483933543124256,0.45898961513417424,2.2457216049564,0.5410103848658258,19.453780634716836,55.337961892094214,83.69056880206627,47.80638754468889,0.8411210825961202,-0.10532053408595482,0.1038611308431591,0.19033063915600312,0,-2.244486644453361,0,0,0,0,0,0,1,1
4204089.108934326,3031102.15154607,936749.2598217513,394356.25703591766,2092086.8059811364,670720.8030233976,0.0,341935.987932915,83043.89456290603,0.10839883602566036,services,0.7116043858247896,0.27901096456197405,0.27901096456197405,0.3038925352396166,0.5606779575468689,0.8252532809616752,2.375388352812246,2.375388352812246,1.5083145284915846,0.25925932004119917,0.47188465295193915,0.32059893552497515,19.4316149978882,0.6794010644750249,29.686962469534947,10.000000000000002,0.0,19.686962469534947,2.0095194410265944,0.09755895242309433,0.28601466291320277,1.7927446471448902,0,5.769752382895524,0,0,0,0,0,0,0,0
5710505.680390856,4694923.8094751695,2984030.531832705,1605657.6576446558,4918049.355581322,3287499.6114920056,0.0,206888.27592362041,704945.8344865257,0.2517337453950421,logistics,0.6711377890335046,0.17784447258376163,0.17784447258376163,0.22090588982802842,0.20650095139105068,0.6228462974509881,1.8584475449206206,1.8584475449206206,1.729597989139779,0.2802682068702263,2.016190934014171,0.6684560023296915,3.432469762347145,0.3315439976703085,13.223736204558486,54.804985134858924,0.0,-41.58124893030044,1.1611322431952016,0.2265603708555379,0.18815611398649248,0.3268339725316337,0,14.68093337502841,0,0,1,0,0,0,0,0
24644356.443147197,24332033.887068186,12183207.007949406,9569310.601920642,21330589.48494004,14334809.959440188,666631.0653991285,2286014.555666933,3484312.7793085724,-0.07469239559206288,manufacturing,0.3582375720347855,0.012673187745823985,0.012673187745823985,0.05595001165913699,0.014642003039790316,0.04464442524819216,1.2731540980082863,1.2034906610972376,0.9646004577415109,0.12254215514645032,2.0490654268318953,0.6720306520155452,0.2420855688299372,0.32796934798445476,33.857460012937324,52.267482872590534,10.000000000000002,-8.41002285965321,1.155352807316777,-0.08216163515126917,0.036688176336012755,0.06307418775916902,1,57.77188798614481,1,0,1,1,0,1,1,0
6847042.214923028,6276693.663430371,2327119.975249645,1330784.2447676337,5603189.922605367,2820671.5103786467,0.0,440774.556918784,1131166.6080524886,0.40589469576209186,logistics,0.6333194120082736,0.083298530020684,0.083298530020684,0.12421539416965403,0.10178997309936914,0.2049756612522226,1.7486831425900897,1.7486831425900897,1.417469004271412,0.17781580568283425,1.013711714533236,0.5034045872689414,2.246701221456829,0.4965954127310586,23.496673194845307,65.77918790981929,0.0,-42.28251471497398,1.2219900288047518,0.3653052261858827,0.10148069101053166,0.24633941697641867,0,11.941781029533038,0,0,0,0,0,0,0,0
13132409.40208075,10850861.64754653,4497867.764892983,2068478.1789345995,8253015.370339316,3165687.1191232624,0.0,1550494.2254211192,946022.0775013632,0.13652406844750062,services,0.6694936529826042,0.17373413245651045,0.17373413245651045,0.2051564522976497,0.27645020058170766,0.44847661520344173,2.1744816119886154,2.1744816119886154,1.4248995079996214,0.2943638751345863,0.6222690895494211,0.3835794527295431,8.007907810218661,0.6164205472704569,43.0941782997597,31.822178689935868,0.0,11.27199960982383,1.5912256081913514,0.12287166160275056,0.18037279666110956,0.7482512710883363,0,-0.748872186930932,0,0,0,0,0,0,0,0
24068679.82929065,23902494.52553057,5076792.090467744,1629846.9951926696,10122892.861726036,2865887.0872991215,3046075.254280646,1884441.8667586423,1385369.945913769,0.2981499173695521,e-commerce,0.3544880088235083,0.006904628959243558,0.006904628959243558,0.02793381072892016,0.016416779870151225,0.022899982296514732,3.1148887628360473,1.245955505134419,0.0897476694805722,0.34050988609271343,0.3949131606589414,0.2831094951261259,0.6443043005062019,0.7168905048738742,28.577441149466477,21.15511540933201,46.51470442237269,53.937030162507156,2.377648381550365,0.2683349256325969,0.009406685796953747,0.079000498555924,0,17.090004249870848,0,0,0,1,0,1,0,0
29526412.76613885,24029926.7722679,17249928.0790015,13320169.022761585,28246307.275770817,22100587.016483814,3447152.258797769,5858226.401647521,3083858.4505605004,0.00815032321733615,manufacturing,0.4710006757107094,0.18615488570878375,0.18615488570878375,0.23398715625836425,0.1945913120680996,0.894359938619892,1.295023212507643,1.0362312817966097,0.5964300756980274,0.13912470107591,3.596093880629675,0.7824239395512527,2.763368527406773,0.21757606044874736,72.41830064278963,46.841937768766236,52.36015017379256,77.93651304781596,1.0453193926508788,0.007335290895602535,0.21111140146446325,0.28204510471276684,0,39.84860926027302,1,1,1,0,0,0,1,0
